,x,y,s,R,vx_entry,time,acceleration,vel_fi,vel_ri,vx_max,vx_exit,energy_spent,lateral_acc,time_total,pot
784,28.393216853002578,-28.441575890687425,0.0611832087945149,421.8347910453548,20.98308747443508,0.002914454759489618,6.81472762420367,33.29511773786174,33.29511773786174,33.29511773786174,21.00295371923873,112.57566383953844,1.044738184555846,5.3805853909707935,48.40099783950426
785,28.449411735800783,-28.465773415058507,0.0611815875196115,423.57218888015296,21.00295371923873,0.0029116231728573234,6.816453313939335,33.29511773786174,33.29511773786174,33.29511773786174,21.022805719659342,112.60118745003383,1.042422344279463,5.38349701414365,48.46217942702387
786,28.505608624044434,-28.48996218111117,0.0611799849829249,425.3247059857736,21.022805719659342,0.0029087997888549424,6.818190144135487,33.29511773786174,33.29511773786174,33.29511773786174,21.04264355418606,112.62692806981264,1.0400889001435338,5.386405813932505,48.5233594120068
787,28.56180751910573,-28.51414222983734,0.0611784011685159,427.0925343473137,21.04264355418606,0.0029059845670037837,6.819938107369643,33.29511773786174,33.29511773786174,33.29511773786174,21.062467300957888,112.65288555881945,1.0377378539484599,5.389311798499509,48.58453781317532
788,28.618008422356866,-28.53831360222893,0.0611768360605926,428.8758748368456,21.062467300957888,0.0029031774671062056,6.821697195820426,33.29511773786174,33.29511773786174,33.29511773786174,21.08227703778329,112.67905977100183,1.035369193973406,5.392214975966615,48.645714649235906
789,28.67421133517005,-28.56247633927791,0.0611752896432859,430.67491656892855,21.08227703778329,0.0029003784492343055,6.823467407642554,33.29511773786174,33.29511773786174,33.29511773786174,21.1020728420995,112.7054506591947,1.032982945097732,5.39511535441585,48.70688993887919
790,28.73041625891745,-28.58663048197618,0.061173761900962,432.4898733295585,21.1020728420995,0.0028975874737415816,6.825248726226664,33.29511773786174,33.29511773786174,33.29511773786174,21.12185479102894,112.73205793311921,1.0305790809864368,5.398012941889592,48.768063700780154
791,28.78662319497132,-28.61077607131569,0.0611722528178795,434.3209404368807,21.12185479102894,0.0028948045012442093,6.827041153618044,33.29511773786174,33.29511773786174,33.29511773786174,21.141622961328558,112.75888161074148,1.0281576280476419,5.4009077463908355,48.82923595359803
792,28.84283214470381,-28.63491314828837,0.0611707623784941,436.1683365260992,21.141622961328558,0.0028920294926336417,6.828844673663273,33.29511773786174,33.29511773786174,33.29511773786174,21.161377429437596,112.7859214101213,1.025718565631185,5.403799775883469,48.890406715976525
793,28.899043109487145,-28.65904175388614,0.0611692905672587,438.0322676358496,21.161377429437596,0.0028892624090642114,6.830659285928375,33.29511773786174,33.29511773786174,33.29511773786174,21.181118271443033,112.81317730926207,1.02326191164847,5.406689038292534,48.95157600654378
794,28.955256090693524,-28.683161929100947,0.0611678373687042,439.9129612879621,21.181118271443033,0.0028865032119542336,6.83248497730977,33.29511773786174,33.29511773786174,33.29511773786174,21.20084556312487,112.84064907737363,1.0207876424098066,5.409575541504488,49.01274384391249
795,29.01147108969515,-28.70727371492472,0.0611664027674159,441.810635645014,21.20084556312487,0.002883751862981566,6.8343217496292965,33.29511773786174,33.29511773786174,33.29511773786174,21.220559379930666,112.86833673058274,1.0182957652860918,5.412459293367469,49.0739102466799
796,29.06768810786421,-28.731377152349395,0.06116498674807,443.7255105641892,21.220559379930666,0.0028810083240859824,6.8361695951930805,33.29511773786174,33.29511773786174,33.29511773786174,21.24025979696287,112.89624012833683,1.0157862925665841,5.415340301691555,49.13507523342797
797,29.12390714657292,-28.7554722823669,0.0611635892953813,445.6578123631082,21.24025979696287,0.0028782725574652604,6.838028501168199,33.29511773786174,33.29511773786174,33.29511773786174,21.259946888984054,112.92435904560215,1.0132592306474124,5.41821857424902,49.19623882272335
798,29.18012820719347,-28.77955914596917,0.0611622103941383,447.6077769647995,21.259946888984054,0.002875544525573235,6.839898455801554,33.29511773786174,33.29511773786174,33.29511773786174,21.279620730436285,112.9526932756346,1.0107145733247314,5.421094118774594,49.25740103311749
799,29.236351291098064,-28.80363778414814,0.061160850029199,449.5756441657938,21.279620730436285,0.0028728241911159876,6.841779453340083,33.29511773786174,33.29511773786174,33.29511773786174,21.299281395447185,112.98124271121873,1.0081523152847793,5.423966942965709,49.318561883146685
800,29.292576399658905,-28.82770823789575,0.0611595081854557,451.56165978505305,21.299281395447185,0.002870111517047383,6.843671489434335,33.29511773786174,33.29511773786174,33.29511773786174,21.31892895783785,113.01000726868983,1.0055724475044177,5.426837054482757,49.37972139133214
801,29.348803534248184,-28.851770548203906,0.0611581848479348,453.5660666791331,21.31892895783785,0.00286740646657256,6.845574561814078,33.29511773786174,33.29511773786174,33.29511773786174,21.338563491105248,113.03898689927134,1.0029749774683452,5.4297044609493295,49.44087957618007
802,29.40503269623812,-28.87582475606457,0.0611568800016214,455.58911067649706,21.338563491105248,0.0028647090031395984,6.847488661370987,33.29511773786174,33.29511773786174,33.29511773786174,21.358185068414116,113.06818144150071,1.0003599157845635,5.432569169952469,49.50203645618169
803,29.46126388700088,-28.89987090246965,0.061155593631704,457.6310512861895,21.358185068414116,0.0028620190904480296,6.84941377548758,33.29511773786174,33.29511773786174,33.29511773786174,21.37779376262192,113.09759067666077,0.9977272529440993,5.435431189042917,49.563192049813395
